created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Aug 29 01:50:28 +0000 2023;1696339502397083683;"@_dami_dami @Tejumola__ @Dove No products will do anything for complexion if u dont wear sunscreen. That is what will maintain it not the bar cleanser. Sunscreen/sunblock will protect u from the sun which can demage it";0;0;0;0;en;1402175888;1693329694748266995;static_errtic;https://twitter.com/static_errtic/status/1696339502397083683
Tue Aug 29 00:41:53 +0000 2023;1696322241762676827;"next time I go to the beach I need a sunblock for lips or something.  I think they got burnt a bit :(";0;0;0;0;en;2616202674;1696322241762676827;hackedmotionart;https://twitter.com/hackedmotionart/status/1696322241762676827
Tue Aug 29 00:00:49 +0000 2023;1696311908683366466;"I’ve been getting over what I think is the flu all week and my cast are so sweet always hitting me with “ms Vicki you’re red WHERES your hat” “ms Vicki you need sunblock” “ms Vicki rest your voice” “ms Vicki I’ve been praying for you” and it just warms my heart";0;1;0;4;en;97788924;1696311908683366466;VickiDisaster;https://twitter.com/VickiDisaster/status/1696311908683366466
Tue Aug 29 00:37:56 +0000 2023;1696321247972295032;"@SeedOilDsrspctr @Gabriel87917172 A friend of 20+ yrs:  He likes the sun, outdoor guy, uses sun block. I would burn under a 60W bulb in 10 mins. Used factor XX+ to be able to be outside. Me blonde/fair.  After stopping seed oils? I haven't used sunblock for years, &amp  love it. Convinced him now, &amp  he's stopped too.";0;1;0;1;en;2922897316;1696306437599687054;Sidwinder75;https://twitter.com/Sidwinder75/status/1696321247972295032
Mon Aug 28 23:56:47 +0000 2023;1696310891652722763;"@emilykmay I was saving this until now there's one mineral that I know of that will protect you and it's not a found in any sunblock product.";0;0;0;0;en;1683790437616693248;1695917453069505022;herb19942;https://twitter.com/herb19942/status/1696310891652722763
Mon Aug 28 23:39:05 +0000 2023;1696306437599687054;"Avoiding seed oils may seem a little goofy.  Not nearly as goofy as needing chemical “sunblock” because you’re in the sun for a few hours.   Paradigm shift  Something isn’t right";0;5;8;87;en;1444438993072971776;1696306437599687054;SeedOilDsrspctr;https://twitter.com/SeedOilDsrspctr/status/1696306437599687054
Mon Aug 28 23:33:21 +0000 2023;1696304995237282103;"@GraceVanDien We miss you Grace!! 😍💜 Don't forget sunblock!! 🏖️";0;0;0;0;en;1552376176970178561;1696304742983499865;Spookyfromhell;https://twitter.com/Spookyfromhell/status/1696304995237282103
Mon Aug 28 23:18:55 +0000 2023;1696301364064747917;"@AncomFrogg This is it. People just need a basic mild cleanser like CeraVe, a decent moisturizer, and good sunblock. Maybe a AHA/ABA chemical exfoliation once a week. Collagen supplements if you're extra dry. And tons of water intake. All that other stuff will fuck you up.";0;0;0;1;en;1535461553121673218;1696042039367090569;Anarchitect918;https://twitter.com/Anarchitect918/status/1696301364064747917
Mon Aug 28 23:03:50 +0000 2023;1696297567309508649;"@Namasteblogger2 Omg that poor baby needs sunblock and a hat 🫣";0;0;0;2;en;788975396041560064;1695975861173027068;reali_panda;https://twitter.com/reali_panda/status/1696297567309508649
Mon Aug 28 22:55:21 +0000 2023;1696295434816303610;"@Bodysatnav FGS if this woman told me it was raining I’d reach for the sunblock.";0;0;0;1;en;909498348742283264;1696291093908729952;JudithM96706054;https://twitter.com/JudithM96706054/status/1696295434816303610
Mon Aug 28 22:29:56 +0000 2023;1696289037508554793;"@ElonMuskAOC Don’t forget sunblock";0;0;0;0;en;747220980657885184;1696186672738910318;JTJDCMetro;https://twitter.com/JTJDCMetro/status/1696289037508554793
Mon Aug 28 22:22:42 +0000 2023;1696287218221125859;"@_mimsy Aww thank u 🥹 I only use: 1.toner 2.serum 3. moisturiser (I use diff type for day/night) Sunblock a must! Find the right brand that suits ur skin &amp  be consistent. But most important inner health 😝";0;1;0;0;en;220766936;1696183494983180392;Jijie13;https://twitter.com/Jijie13/status/1696287218221125859
Mon Aug 28 22:22:16 +0000 2023;1696287108720218472;"@OliverHamlin If he's not careful he'll be Friedduck.  Sunblock, pal! 😀";0;0;0;0;en;1100641079479730181;1696215532268036196;KendallRClark73;https://twitter.com/KendallRClark73/status/1696287108720218472
Mon Aug 28 22:05:26 +0000 2023;1696282872989003810;"@wilddemegan It was going well honey but now it’s absolutely awesome!! Brought sunblock for the twins too! 😍😍😊";0;0;0;0;en;1623311350427426822;1695639802396487837;MarkoW2023;https://twitter.com/MarkoW2023/status/1696282872989003810
Mon Aug 28 21:56:42 +0000 2023;1696280673487622486;"⭐️⭐️ HOLY MOLY!! RARE PREMIUM BEAUTY SAVINGS!! Hurry and save on the group favorite COOLA Organic Sunscreen SPF 70 Sunblock Spray &amp  COOLA Organic Scalp Spray &amp  Hair Sunscreen Mist with SPF 30!! Grab the 2-Packs for just $34.80 each!!  The COOLA Organic Scalp Spray &amp  Hair… https://t.co/RQGPWJOkxf";0;0;0;0;en;887095785153867776;1696280673487622486;HumbleWarrior10;https://twitter.com/HumbleWarrior10/status/1696280673487622486
